Year,Month,Day,Hour,Minute,Temperature,,,
2017,3,9,6,0,9.87,,,
2017,3,9,7,0,9.55,,,
2017,3,9,8,0,9.51,,,
2017,3,9,9,0,9.49,,,
2017,3,9,10,0,9.43,,,
2017,3,9,11,0,9.94,,,
2017,3,9,12,0,10.38,,,
2017,3,9,13,0,11.31,,,
2017,3,9,14,0,11.2,,,
2017,3,9,15,0,11.4,,,
2017,3,9,16,0,11.15,,,
2017,3,9,17,0,10.72,,,
2017,3,9,18,0,10.67,,,
2017,3,9,19,0,10.65,,,
2017,3,9,20,0,10.1,,,
2017,3,9,21,0,9.7,,,
2017,3,9,22,0,9.35,,,
2017,3,9,23,0,9.12,,,
2017,3,10,0,0,8.98,,,
2017,3,10,1,0,9.16,,,
2017,3,10,2,0,8.65,,,
2017,3,10,3,0,8.36,,,
2017,3,10,4,0,7.91,,,
2017,3,10,5,0,6.97,,,
2017,3,10,6,0,6.5,,,
2017,3,10,7,0,5.9,,,
2017,3,10,8,0,6.07,,,
2017,3,10,9,0,7.07,,,
2017,3,10,10,0,8.2,,,
2017,3,10,11,0,9.15,,,
2017,3,10,12,0,9.85,,,
2017,3,10,13,0,10.94,,,
2017,3,10,14,0,11.5,,,
2017,3,10,15,0,11.88,,,
2017,3,10,16,0,11.89,,,
2017,3,10,17,0,11.53,,,
2017,3,10,18,0,10.39,,,
2017,3,10,19,0,8.95,,,
2017,3,10,20,0,8.1,,,
2017,3,10,21,0,7.39,,,
2017,3,10,22,0,7.01,,,
2017,3,10,23,0,6.57,,,
2017,3,11,0,0,5.73,,,
2017,3,11,1,0,4.26,,,
2017,3,11,2,0,3.74,,,
2017,3,11,3,0,3.07,,,
2017,3,11,4,0,2.73,,,
2017,3,11,5,0,2.25,,,
2017,3,11,6,0,1.91,,,
2017,3,11,7,0,1.66,,,
2017,3,11,8,0,3.17,,,
2017,3,11,9,0,5.8,,,
2017,3,11,10,0,8.49,,,
2017,3,11,11,0,10.91,,,
2017,3,11,12,0,12.77,,,
2017,3,11,13,0,13.79,,,
2017,3,11,14,0,14.94,,,
2017,3,11,15,0,15.48,,,
2017,3,11,16,0,15.56,,,
2017,3,11,17,0,15.18,,,
2017,3,11,18,0,14.29,,,
2017,3,11,19,0,13.57,,,
2017,3,11,20,0,12.38,,,
2017,3,11,21,0,11.39,,,
2017,3,11,22,0,10.7,,,
2017,3,11,23,0,10.22,,,
2017,3,12,0,0,9.94,,,
2017,3,12,1,0,10.02,,,
2017,3,12,2,0,9.05,,,
2017,3,12,3,0,7.72,,,
2017,3,12,4,0,7.07,,,
2017,3,12,5,0,6.77,,,
2017,3,12,6,0,6.43,,,
2017,3,12,7,0,6.21,,,
2017,3,12,8,0,6.87,,,
2017,3,12,9,0,8.63,,,
2017,3,12,10,0,10.28,,,
2017,3,12,11,0,11.74,,,
2017,3,12,12,0,14.07,,,
2017,3,12,13,0,14.85,,,
2017,3,12,14,0,15.75,,,
2017,3,12,15,0,16.25,,,
2017,3,12,16,0,16.34,,,
2017,3,12,17,0,15.87,,,
2017,3,12,18,0,14.95,,,
2017,3,12,19,0,14.09,,,
2017,3,12,20,0,12.45,,,
2017,3,12,21,0,9.82,,,
2017,3,12,22,0,9.04,,,
2017,3,12,23,0,7.64,,,
2017,3,13,0,0,7.07,,,
2017,3,13,1,0,6.33,,,
2017,3,13,2,0,5.47,,,
2017,3,13,3,0,4.46,,,
2017,3,13,4,0,3.75,,,
2017,3,13,5,0,3.5,,,
2017,3,13,6,0,3.16,,,
2017,3,13,7,0,2.82,,,
2017,3,13,8,0,3.73,,,
2017,3,13,9,0,5.2,,,
2017,3,13,10,0,7.06,,,
2017,3,13,11,0,8.71,,,
2017,3,13,12,0,9.95,,,
2017,3,13,13,0,11.88,,,
2017,3,13,14,0,12.89,,,
2017,3,13,15,0,13.55,,,
2017,3,13,16,0,13.84,,,
2017,3,13,17,0,13.61,,,
2017,3,13,18,0,12.75,,,
2017,3,13,19,0,11.07,,,
2017,3,13,20,0,9.43,,,
2017,3,13,21,0,8.31,,,
2017,3,13,22,0,8.01,,,
2017,3,13,23,0,7.75,,,
2017,3,14,0,0,7.42,,,
2017,3,14,1,0,6.7,,,
2017,3,14,2,0,6.2,,,
2017,3,14,3,0,5.93,,,
2017,3,14,4,0,5.88,,,
2017,3,14,5,0,5.53,,,
2017,3,14,6,0,5.57,,,
2017,3,14,7,0,5.94,,,
2017,3,14,8,0,6.39,,,
2017,3,14,9,0,7.51,,,
2017,3,14,10,0,9.42,,,
2017,3,14,11,0,11.31,,,
2017,3,14,12,0,12.77,,,
2017,3,14,13,0,14.21,,,
2017,3,14,14,0,14.87,,,
2017,3,14,15,0,15.24,,,
2017,3,14,16,0,15.32,,,
2017,3,14,17,0,14.97,,,
2017,3,14,18,0,14.04,,,
2017,3,14,19,0,13.51,,,
2017,3,14,20,0,12.21,,,
2017,3,14,21,0,11.12,,,
2017,3,14,22,0,10.33,,,
2017,3,14,23,0,9.95,,,
2017,3,15,0,0,9.72,,,
2017,3,15,1,0,9.22,,,
2017,3,15,2,0,8.61,,,
2017,3,15,3,0,8.23,,,
2017,3,15,4,0,7.64,,,
2017,3,15,5,0,7.02,,,
2017,3,15,6,0,6.5,,,
2017,3,15,7,0,6.01,,,
2017,3,15,8,0,6.27,,,
2017,3,15,9,0,7.9,,,
2017,3,15,10,0,10.18,,,
2017,3,15,11,0,12.3,,,
2017,3,15,12,0,13.71,,,
2017,3,15,13,0,14.45,,,
2017,3,15,14,0,14.88,,,
2017,3,15,15,0,15.06,,,
2017,3,15,16,0,15.03,,,
2017,3,15,17,0,14.51,,,
2017,3,15,18,0,13.51,,,
2017,3,15,19,0,11.91,,,
2017,3,15,20,0,10.76,,,
2017,3,15,21,0,9.88,,,
2017,3,15,22,0,9.1,,,
2017,3,15,23,0,8.61,,,
2017,3,16,0,0,8.04,,,
2017,3,16,1,0,7.72,,,
2017,3,16,2,0,7.77,,,
2017,3,16,3,0,6.98,,,
2017,3,16,4,0,5.71,,,
2017,3,16,5,0,4.9,,,
2017,3,16,6,0,4.64,,,
2017,3,16,7,0,4.6,,,
2017,3,16,8,0,5.35,,,
2017,3,16,9,0,7.75,,,
2017,3,16,10,0,10.27,,,
2017,3,16,11,0,12.49,,,
2017,3,16,12,0,14.21,,,
2017,3,16,13,0,15.81,,,
2017,3,16,14,0,16.85,,,
2017,3,16,15,0,17.5,,,
2017,3,16,16,0,17.8,,,
2017,3,16,17,0,17.5,,,
2017,3,16,18,0,16.61,,,
2017,3,16,19,0,15.39,,,
2017,3,16,20,0,14.28,,,
2017,3,16,21,0,13.44,,,
2017,3,16,22,0,12.5,,,
2017,3,16,23,0,11.27,,,
2017,3,17,0,0,10.44,,,
2017,3,17,1,0,10.35,,,
2017,3,17,2,0,9.13,,,
2017,3,17,3,0,7.82,,,
2017,3,17,4,0,7.33,,,
2017,3,17,5,0,7.75,,,
2017,3,17,6,0,8.53,,,
2017,3,17,7,0,8.01,,,
2017,3,17,8,0,8.67,,,
2017,3,17,9,0,10.67,,,
2017,3,17,10,0,13.84,,,
2017,3,17,11,0,16.83,,,
2017,3,17,12,0,17.39,,,
2017,3,17,13,0,18.48,,,
2017,3,17,14,0,18.42,,,
2017,3,17,15,0,17.73,,,
2017,3,17,16,0,16.58,,,
2017,3,17,17,0,15.34,,,
2017,3,17,18,0,13.97,,,
2017,3,17,19,0,12.51,,,
2017,3,17,20,0,11.86,,,
2017,3,17,21,0,11.87,,,
2017,3,17,22,0,11.24,,,
2017,3,17,23,0,10.68,,,
2017,3,18,0,0,10.2,,,
2017,3,18,1,0,9.29,,,
2017,3,18,2,0,9,,,
2017,3,18,3,0,8.96,,,
2017,3,18,4,0,9.1,,,
2017,3,18,5,0,8.82,,,
2017,3,18,6,0,8.86,,,
2017,3,18,7,0,8.92,,,
2017,3,18,8,0,8.93,,,
2017,3,18,9,0,9.17,,,
2017,3,18,10,0,9.63,,,
2017,3,18,11,0,10.77,,,
2017,3,18,12,0,11.34,,,
2017,3,18,13,0,10.04,,,
2017,3,18,14,0,10.09,,,
2017,3,18,15,0,10.05,,,
2017,3,18,16,0,10.8,,,
2017,3,18,17,0,10.66,,,
2017,3,18,18,0,10.53,,,
2017,3,18,19,0,10.31,,,
2017,3,18,20,0,10.5,,,
2017,3,18,21,0,10.76,,,
2017,3,18,22,0,11,,,
2017,3,18,23,0,11.12,,,
2017,3,19,0,0,11.23,,,
2017,3,19,1,0,11.14,,,
2017,3,19,2,0,11.03,,,
2017,3,19,3,0,10.77,,,
2017,3,19,4,0,10.48,,,
2017,3,19,5,0,10.3,,,
2017,3,19,6,0,10.22,,,
2017,3,19,7,0,10.12,,,
2017,3,19,8,0,10.31,,,
2017,3,19,9,0,11.4,,,
2017,3,19,10,0,12.88,,,
2017,3,19,11,0,13.62,,,
2017,3,19,12,0,14.67,,,
2017,3,19,13,0,13.24,,,
2017,3,19,14,0,14.77,,,
2017,3,19,15,0,15.46,,,
2017,3,19,16,0,15.2,,,
2017,3,19,17,0,15.26,,,
2017,3,19,18,0,14.81,,,
2017,3,19,19,0,14.07,,,
2017,3,19,20,0,13.62,,,
2017,3,19,21,0,13.19,,,
2017,3,19,22,0,12.95,,,
2017,3,19,23,0,12.56,,,
2017,3,20,0,0,12.24,,,
2017,3,20,1,0,11.53,,,
2017,3,20,2,0,10.58,,,
2017,3,20,3,0,10.13,,,
2017,3,20,4,0,10,,,
2017,3,20,5,0,10.14,,,
2017,3,20,6,0,10.15,,,
2017,3,20,7,0,9.74,,,
2017,3,20,8,0,9.84,,,
2017,3,20,9,0,10.08,,,
2017,3,20,10,0,11.2,,,
2017,3,20,11,0,12.09,,,
2017,3,20,12,0,13.53,,,
2017,3,20,13,0,14.67,,,
2017,3,20,14,0,15.58,,,
2017,3,20,15,0,15.8,,,
2017,3,20,16,0,16.02,,,
2017,3,20,17,0,15.7,,,
2017,3,20,18,0,14.88,,,
2017,3,20,19,0,13.17,,,
2017,3,20,20,0,11.8,,,
2017,3,20,21,0,10.61,,,
2017,3,20,22,0,10.2,,,
2017,3,20,23,0,9.86,,,
2017,3,21,0,0,9.25,,,
2017,3,21,1,0,9.32,,,
2017,3,21,2,0,9.12,,,
2017,3,21,3,0,8.55,,,
2017,3,21,4,0,7.94,,,
2017,3,21,5,0,7.89,,,
2017,3,21,6,0,7.65,,,
2017,3,21,7,0,7.65,,,
2017,3,21,8,0,9.38,,,
2017,3,21,9,0,11.36,,,
2017,3,21,10,0,12.52,,,
2017,3,21,11,0,13.37,,,
2017,3,21,12,0,13.33,,,
2017,3,21,13,0,12.06,,,
2017,3,21,14,0,11.6,,,
2017,3,21,15,0,11.1,,,
2017,3,21,16,0,10.85,,,
2017,3,21,17,0,10.54,,,
2017,3,21,18,0,10.37,,,
2017,3,21,19,0,9.98,,,
2017,3,21,20,0,7.38,,,
2017,3,21,21,0,7.08,,,
2017,3,21,22,0,6.7,,,
2017,3,21,23,0,6.53,,,
2017,3,22,0,0,6.41,,,
2017,3,22,1,0,5.55,,,
2017,3,22,2,0,5.76,,,
2017,3,22,3,0,5.71,,,
2017,3,22,4,0,5.59,,,
2017,3,22,5,0,5.03,,,
2017,3,22,6,0,4.84,,,
2017,3,22,7,0,4.99,,,
2017,3,22,8,0,5.93,,,
2017,3,22,9,0,7.36,,,
2017,3,22,10,0,8.52,,,
2017,3,22,11,0,9.24,,,
2017,3,22,12,0,9.61,,,
2017,3,22,13,0,10.23,,,
2017,3,22,14,0,11.09,,,
2017,3,22,15,0,12.08,,,
2017,3,22,16,0,11.95,,,
2017,3,22,17,0,11.88,,,
2017,3,22,18,0,11.57,,,
2017,3,22,19,0,11.17,,,
2017,3,22,20,0,10.08,,,
2017,3,22,21,0,8.98,,,
2017,3,22,22,0,8.66,,,
2017,3,22,23,0,8.8,,,
2017,3,23,0,0,8.33,,,
2017,3,23,1,0,8.15,,,
2017,3,23,2,0,8.21,,,
2017,3,23,3,0,8.49,,,
2017,3,23,4,0,8.16,,,
2017,3,23,5,0,6.76,,,
2017,3,23,6,0,5.87,,,
2017,3,23,7,0,5.63,,,
2017,3,23,8,0,7.37,,,
2017,3,23,9,0,9.31,,,
2017,3,23,10,0,11.55,,,
2017,3,23,11,0,13.56,,,
2017,3,23,12,0,15.4,,,
2017,3,23,13,0,16.06,,,
2017,3,23,14,0,17.05,,,
2017,3,23,15,0,17.37,,,
2017,3,23,16,0,17.85,,,
2017,3,23,17,0,17.87,,,
2017,3,23,18,0,16.98,,,
2017,3,23,19,0,14.28,,,
2017,3,23,20,0,12.17,,,
2017,3,23,21,0,11.06,,,
2017,3,23,22,0,10.44,,,
2017,3,23,23,0,10.22,,,
2017,3,24,0,0,10.15,,,
2017,3,24,1,0,9.82,,,
2017,3,24,2,0,9.91,,,
2017,3,24,3,0,9.4,,,
2017,3,24,4,0,8.73,,,
2017,3,24,5,0,8.59,,,
2017,3,24,6,0,8.48,,,
2017,3,24,7,0,8.71,,,
2017,3,24,8,0,9.11,,,
2017,3,24,9,0,9.82,,,
2017,3,24,10,0,10.66,,,
2017,3,24,11,0,10.72,,,
2017,3,24,12,0,11.03,,,
2017,3,24,13,0,15.53,,,
2017,3,24,14,0,16.42,,,
2017,3,24,15,0,16.78,,,
2017,3,24,16,0,17.07,,,
2017,3,24,17,0,17.14,,,
2017,3,24,18,0,17.27,,,
2017,3,24,19,0,17.62,,,
2017,3,24,20,0,15.33,,,
2017,3,24,21,0,13.39,,,
2017,3,24,22,0,13.53,,,
2017,3,24,23,0,12.46,,,
2017,3,25,0,0,11.12,,,
2017,3,25,1,0,9.88,,,
2017,3,25,2,0,9.09,,,
2017,3,25,3,0,8.43,,,
2017,3,25,4,0,7.96,,,
2017,3,25,5,0,7.46,,,
2017,3,25,6,0,6.86,,,
2017,3,25,7,0,6.56,,,
2017,3,25,8,0,6.76,,,
2017,3,25,9,0,7.64,,,
2017,3,25,10,0,8.94,,,
2017,3,25,11,0,11.18,,,
2017,3,25,12,0,14.1,,,
2017,3,25,13,0,11.32,,,
2017,3,25,14,0,13.25,,,
2017,3,25,15,0,15.36,,,
2017,3,25,16,0,18.2,,,
2017,3,25,17,0,17.04,,,
2017,3,25,18,0,15.81,,,
2017,3,25,19,0,13.82,,,
2017,3,25,20,0,12.23,,,
2017,3,25,21,0,11.24,,,
2017,3,25,22,0,10.78,,,
2017,3,25,23,0,9.76,,,
2017,3,26,0,0,8.62,,,
2017,3,26,1,0,7.23,,,
2017,3,26,2,0,6.93,,,
2017,3,26,3,0,6.81,,,
2017,3,26,4,0,6.87,,,
2017,3,26,5,0,6.81,,,
2017,3,26,6,0,6.67,,,
2017,3,26,7,0,6.83,,,
2017,3,26,8,0,7.33,,,
2017,3,26,9,0,8.21,,,
2017,3,26,10,0,8.61,,,
2017,3,26,11,0,9.56,,,
2017,3,26,12,0,11.14,,,
2017,3,26,13,0,10.45,,,
2017,3,26,14,0,10.84,,,
2017,3,26,15,0,11.45,,,
2017,3,26,16,0,12.26,,,
2017,3,26,17,0,11.93,,,
2017,3,26,18,0,11.78,,,
2017,3,26,19,0,11.32,,,
2017,3,26,20,0,10.91,,,
2017,3,26,21,0,9.71,,,
2017,3,26,22,0,7.39,,,
2017,3,26,23,0,6.4,,,
2017,3,27,0,0,5.86,,,
2017,3,27,1,0,5.56,,,
2017,3,27,2,0,4.99,,,
2017,3,27,3,0,4.05,,,
2017,3,27,4,0,3.54,,,
2017,3,27,5,0,3.02,,,
2017,3,27,6,0,2.53,,,
2017,3,27,7,0,2.87,,,
2017,3,27,8,0,4.75,,,
2017,3,27,9,0,7.14,,,
2017,3,27,10,0,9.72,,,
2017,3,27,11,0,12.22,,,
2017,3,27,12,0,14.09,,,
2017,3,27,13,0,15.71,,,
2017,3,27,14,0,16.86,,,
2017,3,27,15,0,17.48,,,
2017,3,27,16,0,17.55,,,
2017,3,27,17,0,17.4,,,
2017,3,27,18,0,16.81,,,
2017,3,27,19,0,16.14,,,
2017,3,27,20,0,15.06,,,
2017,3,27,21,0,13.98,,,
2017,3,27,22,0,13.35,,,
2017,3,27,23,0,12.79,,,
2017,3,28,0,0,12.19,,,
2017,3,28,1,0,11.25,,,
2017,3,28,2,0,10.64,,,
2017,3,28,3,0,10.35,,,
2017,3,28,4,0,10.05,,,
2017,3,28,5,0,9.76,,,
2017,3,28,6,0,9.82,,,
2017,3,28,7,0,9.6,,,
2017,3,28,8,0,10.11,,,
2017,3,28,9,0,12.24,,,
2017,3,28,10,0,14.68,,,
2017,3,28,11,0,15.91,,,
2017,3,28,12,0,16.86,,,
2017,3,28,13,0,18.39,,,
2017,3,28,14,0,18.86,,,
2017,3,28,15,0,18.5,,,
2017,3,28,16,0,18.22,,,
2017,3,28,17,0,17.15,,,
2017,3,28,18,0,16.62,,,
2017,3,28,19,0,15.38,,,
2017,3,28,20,0,14.47,,,
2017,3,28,21,0,14.2,,,
2017,3,28,22,0,13.55,,,
2017,3,28,23,0,12.63,,,
2017,3,29,0,0,11.52,,,
2017,3,29,1,0,10.31,,,
2017,3,29,2,0,10.03,,,
2017,3,29,3,0,10.17,,,
2017,3,29,4,0,9.94,,,
2017,3,29,5,0,9.72,,,
2017,3,29,6,0,9.4,,,
2017,3,29,7,0,9.71,,,
2017,3,29,8,0,10.19,,,
2017,3,29,9,0,11.49,,,
2017,3,29,10,0,13.55,,,
2017,3,29,11,0,14.8,,,
2017,3,29,12,0,15.98,,,
2017,3,29,13,0,17.36,,,
2017,3,29,14,0,18.23,,,
2017,3,29,15,0,18.74,,,
2017,3,29,16,0,18.84,,,
2017,3,29,17,0,18.61,,,
2017,3,29,18,0,17.88,,,
2017,3,29,19,0,17.29,,,
2017,3,29,20,0,16.2,,,
2017,3,29,21,0,15,,,
2017,3,29,22,0,13.69,,,
2017,3,29,23,0,11.77,,,
2017,3,30,0,0,10.72,,,
2017,3,30,1,0,10.68,,,
2017,3,30,2,0,10.57,,,
2017,3,30,3,0,10.43,,,
2017,3,30,4,0,9.83,,,
2017,3,30,5,0,9.23,,,
2017,3,30,6,0,8.57,,,
2017,3,30,7,0,7.98,,,
2017,3,30,8,0,9.96,,,
2017,3,30,9,0,12.66,,,
2017,3,30,10,0,15.56,,,
2017,3,30,11,0,17.19,,,
2017,3,30,12,0,18.68,,,
2017,3,30,13,0,19.7,,,
2017,3,30,14,0,20.46,,,
2017,3,30,15,0,20.96,,,
2017,3,30,16,0,21.09,,,
2017,3,30,17,0,20.82,,,
2017,3,30,18,0,20.1,,,
2017,3,30,19,0,19.14,,,
2017,3,30,20,0,17.32,,,
2017,3,30,21,0,14.93,,,
2017,3,30,22,0,13.9,,,
2017,3,30,23,0,13.64,,,
2017,3,31,0,0,13.31,,,
2017,3,31,1,0,13.16,,,
2017,3,31,2,0,12.85,,,
2017,3,31,3,0,12.79,,,
2017,3,31,4,0,12.79,,,
2017,3,31,5,0,12.25,,,
2017,3,31,6,0,10.91,,,
2017,3,31,7,0,10.42,,,
2017,3,31,8,0,11.01,,,
2017,3,31,9,0,13.44,,,
2017,3,31,10,0,15.54,,,
2017,3,31,11,0,17.59,,,
2017,3,31,12,0,19.46,,,
2017,3,31,13,0,20.77,,,
2017,3,31,14,0,21.41,,,
2017,3,31,15,0,21.62,,,
2017,3,31,16,0,21.59,,,
2017,3,31,17,0,20.76,,,
2017,3,31,18,0,19.44,,,
2017,3,31,19,0,18.18,,,
2017,3,31,20,0,17.08,,,
2017,3,31,21,0,16.54,,,
2017,3,31,22,0,16.53,,,
2017,3,31,23,0,15.41,,,
2017,4,1,0,0,14.05,,,
2017,4,1,1,0,12.96,,,
2017,4,1,2,0,12.9,,,
2017,4,1,3,0,12.43,,,
2017,4,1,4,0,12.26,,,
2017,4,1,5,0,11.98,,,
2017,4,1,6,0,11.72,,,
2017,4,1,7,0,11.62,,,
2017,4,1,8,0,11.6,,,
2017,4,1,9,0,12.57,,,
2017,4,1,10,0,13.87,,,
2017,4,1,11,0,15.53,,,
2017,4,1,12,0,15.57,,,
2017,4,1,13,0,14.33,,,
2017,4,1,14,0,13.32,,,
2017,4,1,15,0,14.19,,,
2017,4,1,16,0,14.44,,,
2017,4,1,17,0,13.89,,,
2017,4,1,18,0,13.44,,,
2017,4,1,19,0,12.73,,,
2017,4,1,20,0,11.85,,,
2017,4,1,21,0,11.16,,,
2017,4,1,22,0,11.01,,,
2017,4,1,23,0,10.78,max,min,
,,,,,5.803344298,21.62,-6.28,4.83912536
